#============================================================================
# Opacities computed by OpTool        <a^n>=  8.2877E-2  1.1097E-1  5.3228E-1
# Method:   DHS  fmax=  0.800
# Parameters:
#   amin [um]=      0.050 amax [um]=   3000.000  na  =   72    apow=   3.5    
#   lmin [um]=      0.050 lmax [um]=  10000.000  nlam=  300    nang=   180
#   porosity =      0.250 p_mantle =      0.250  fmax= 0.80    chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    0.870  3.01  pyr-mg70
#  core    0.130  1.80  c
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain   1.000  2.08  mixture of  2 materials and vacuum
#----------------------------------------------------------------------------
# Command: ./optool pyr-mg70 0.87 c 0.13 -p 0.25
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
           3
         300
   1.149086E+03   4.427565E+00   1.674118E+01   5.099803E-01
   1.196966E+03   4.275829E+00   1.635322E+01   5.099245E-01
   1.246841E+03   4.095549E+00   1.604445E+01   5.048163E-01
   1.298794E+03   3.897750E+00   1.575801E+01   5.013887E-01
   1.352911E+03   3.726221E+00   1.539476E+01   5.019311E-01
   1.409284E+03   3.606483E+00   1.503808E+01   5.015334E-01
   1.468006E+03   3.433440E+00   1.474233E+01   4.954098E-01
   1.529174E+03   3.266758E+00   1.448371E+01   4.929776E-01
   1.592891E+03   3.123055E+00   1.411315E+01   4.938712E-01
   1.659263E+03   3.027714E+00   1.379507E+01   4.926001E-01
   1.728401E+03   2.862733E+00   1.351734E+01   4.859600E-01
   1.800420E+03   2.722889E+00   1.327188E+01   4.845802E-01
   1.875439E+03   2.604647E+00   1.290631E+01   4.859172E-01
   1.953584E+03   2.524077E+00   1.262840E+01   4.831442E-01
   2.034985E+03   2.374239E+00   1.237031E+01   4.764400E-01
   2.119779E+03   2.254048E+00   1.212949E+01   4.759562E-01
   2.208105E+03   2.161726E+00   1.176940E+01   4.773347E-01
   2.300112E+03   2.087502E+00   1.151985E+01   4.725252E-01
   2.395952E+03   1.960603E+00   1.128537E+01   4.662304E-01
   2.495786E+03   1.855409E+00   1.102691E+01   4.660163E-01
   2.599779E+03   1.788627E+00   1.068519E+01   4.672580E-01
   2.708106E+03   1.712586E+00   1.045014E+01   4.601657E-01
   2.820947E+03   1.608414E+00   1.023881E+01   4.544351E-01
   2.938489E+03   1.519872E+00   9.952995E+00   4.546664E-01
   3.060929E+03   1.474946E+00   9.642035E+00   4.549923E-01
   3.188471E+03   1.392445E+00   9.407920E+00   4.456597E-01
   3.321327E+03   1.311819E+00   9.214407E+00   4.409529E-01
   3.459719E+03   1.238877E+00   8.904622E+00   4.414698E-01
   3.603878E+03   1.213494E+00   8.629320E+00   4.398556E-01
   3.754043E+03   1.122868E+00   8.392774E+00   4.289714E-01
   3.910466E+03   1.061856E+00   8.215840E+00   4.252480E-01
   4.073406E+03   1.003711E+00   7.892620E+00   4.261508E-01
   4.243135E+03   9.918273E-01   7.650770E+00   4.219060E-01
   4.419937E+03   9.018748E-01   7.418137E+00   4.109990E-01
   4.604105E+03   8.550874E-01   7.249561E+00   4.083457E-01
   4.795948E+03   8.115124E-01   6.922693E+00   4.085707E-01
   4.995784E+03   7.992859E-01   6.708226E+00   4.010962E-01
   5.203947E+03   7.298495E-01   6.495629E+00   3.905465E-01
   5.420783E+03   6.836422E-01   6.309777E+00   3.885412E-01
   5.646655E+03   6.570570E-01   6.003001E+00   3.895317E-01
   5.881938E+03   6.393529E-01   5.811137E+00   3.777194E-01
   6.127025E+03   5.882993E-01   5.628022E+00   3.681845E-01
   6.382324E+03   5.420825E-01   5.422715E+00   3.679602E-01
   6.648260E+03   5.351596E-01   5.155225E+00   3.699637E-01
   6.925278E+03   4.984952E-01   4.969898E+00   3.535478E-01
   7.213839E+03   4.543248E-01   4.812115E+00   3.442228E-01
   7.514423E+03   4.285933E-01   4.584290E+00   3.436741E-01
   7.827531E+03   4.261153E-01   4.348371E+00   3.437274E-01
   8.153687E+03   3.678818E-01   4.146877E+00   3.273782E-01
   8.493432E+03   3.505407E-01   4.038382E+00   3.213751E-01
   8.847334E+03   3.248544E-01   3.790044E+00   3.198221E-01
   9.215982E+03   3.095656E-01   3.549655E+00   3.187644E-01
   9.599990E+03   2.795930E-01   3.381083E+00   3.053725E-01
   1.000000E+04   2.699658E-01   3.272437E+00   2.983842E-01
